Bars

Member,Profile,Steel,Slenderness,NtRd,NbRd,Ned,Ratio,Result
Leg - Shaft 19,L70x70x7,S235,29.1,220.9,202.1,2.8,0.01,OK
Leg - Shaft 18,L70x70x7,S235,29.1,220.9,202.1,2.8,0.01,OK
Leg - Shaft 17,L70x70x7,S235,29.1,220.9,202.1,50.3,0.25,OK
Leg - Shaft 16,L70x70x7,S235,29.1,220.9,202.1,57.9,0.29,OK
Leg - Shaft 15,L70x70x7,S235,29.1,220.9,202.1,58.1,0.29,OK
Leg - Shaft 14,L70x70x7,S235,29.1,220.9,202.1,113.7,0.56,OK
Leg - Shaft 13,L70x70x7,S235,29.1,220.9,202.1,123.0,0.61,OK
Leg - Shaft 12,L70x70x10,S235,29.3,307.8,281.3,123.2,0.44,OK
Leg - Shaft 11,L70x70x10,S235,29.3,307.8,281.3,191.0,0.68,OK
Leg - Shaft 10,L70x70x10,S235,29.3,307.8,281.3,202.0,0.72,OK
Leg - Shaft 9,L70x70x10,S235,29.3,307.8,281.3,202.2,0.72,OK
Leg - Shaft 8,L70x70x10,S235,29.3,307.8,281.3,278.6,0.99,OK
Leg - Shaft 7,L70x70x10,S235,29.3,307.8,281.3,291.0,1.03,KO
Leg - Shaft 6,L70x70x10,S235,29.3,307.8,281.3,291.2,1.04,KO
Leg - Shaft 5,L70x70x10,S235,29.3,307.8,281.3,377.2,1.34,KO
Leg - Shaft 4,L70x70x10,S235,29.3,307.8,281.3,391.2,1.39,KO
Leg - Shaft 3,L70x70x10,S235,29.3,307.8,281.3,391.4,1.39,KO
Leg - Shaft 2,L70x70x10,S235,29.3,307.8,281.3,445.2,1.58,KO
Leg - Shaft 1,L70x70x10,S235,9.6,307.8,293.2,461.1,1.57,KO
Diagonal Bar - Shaft 17,L40x20x5,S235,142.3,65.1,16.7,15.7,0.94,OK
Diagonal Bar - Shaft 14,L40x20x5,S235,142.3,65.1,16.7,17.1,1.02,KO
Diagonal Bar - Shaft 11,L40x20x5,S235,142.3,65.1,16.7,20.1,1.2,KO
Diagonal Bar - Shaft 8,L40x20x5,S235,142.3,65.1,16.7,22.4,1.34,KO
Diagonal Bar - Shaft 5,L40x20x5,S235,142.3,65.1,16.7,25.0,1.5,KO
