Bars

Member,Profile,Steel,Slenderness,NtRd,NbRd,Ned,Ratio,Result
Leg - Shaft 2,--,--,--,--,--,--,--,--,--,--,--,--,--,NA
Leg - Shaft 1,--,--,--,--,--,1,--,6,8.8,M12,476.9,194.2,2.46,KO

Shaft connections - Flanged

Member,Flange Diameter,Flange thickness,Flange Steel,Bolts Inscription,Number of bolts,Bolts Diameter,Bolts steel,Ned,Nrd,Ratio,Result

Tilt

Case,Degree,Minute,Distance
SLS - Top,1.498,89.894,257.4
SLS - 2/3,1.252,75.096,141.6
ULS - Top,2.247,134.803,386.1
ULS - 2/3,1.877,112.621,212.3
SLS - 100 km/h,0.576,34.538,98.9
SLS - 120 km/h,0.829,49.733,142.4

Basal Efforts

Case,Ned,Ved,Med
SLS,20.485,20.41,212.169
ULS,27.655,30.615,318.254

Area - Equipments

0.595,0.924,2.444,0.563,0.251,0.251,1.05

Area - Linear equipments

Name,Widht,Shape Coefficient,Weight,Start,End
Other,0.1,1.2,15.0,0.0,20.0

Foundation

Foundation, 
Slab Width (m),--
Slab Height (m),--
Pier Width (m),--
Pier Height (m),--
Soil Self-Weight (kN/m3),--
Allowed Soil Tension (SLS) (Pa),--
Allowed Soil Tension (ULS) (Pa),--

Ratio Foundation

Ratio Foundation,NA

Wind Load

Wind Load,
Country,Portugal-RSA
Wind Zone,B
vb (m/s),30.0
Terrain Category,II
Orographie Coefficient,1.0
q0 (Pa),562.5
Average Wind speed (top) (m/s),29.85
Dynamic Wind Pressure (top) (Pa),1255.0

Ice Load

Snow Load,
Radial ice thickness,0
Increased volumetric weight of ice (kg/m3),0

Reliability Class,0

Flanged Fundation

Embedded,Flange Widht (mm),Flange Thickness (mm),Flange Steel,Bolt Diameter,Number of bolts,Bolt Steel,Ned (kN),Nrd (kN),Ratio,Check
Yes,--,--,--,--,--,--,--,--,--,--

Area Left,0
