Expanded Results,,,,,,,,,,,,,,,,,,,,
Wind Load - 0,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,5.933,0.0,1.485,0.0,1.485,0.25,2.382,1.408,1.086,1.0,1.408,1.0,0.98,1003.2,938.0,2279.1,0.174,0.8,450.1,1093.6
Shaft 3,6.833,0.0,1.515,0.0,1.515,0.222,2.471,1.447,1.084,1.0,1.447,1.0,0.98,922.9,904.3,2103.0,0.523,1.0,1552.6,3610.7
Shaft 2,8.633,0.0,1.587,0.0,1.587,0.184,2.597,1.505,1.083,2.0,1.505,1.0,0.98,806.4,861.1,1938.4,0.523,1.0,1356.7,3054.1
Shaft 1,10.586,0.0,1.968,0.0,1.968,0.186,2.589,1.501,1.083,2.0,1.501,1.0,0.98,578.5,764.4,1686.6,0.523,1.0,973.3,2147.5
Wind Load - 15,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,5.933,0.0,1.485,0.0,1.485,0.25,2.382,1.408,1.086,1.0,1.408,1.0,0.98,1003.2,938.0,2279.1,0.174,0.8,450.1,1093.6
Shaft 3,6.833,0.0,1.515,0.0,1.515,0.222,2.471,1.447,1.084,1.0,1.447,1.0,0.98,922.9,904.3,2103.0,0.523,1.0,1552.6,3610.7
Shaft 2,8.633,0.0,1.587,0.0,1.587,0.184,2.597,1.505,1.083,2.0,1.505,1.0,0.98,806.4,861.1,1938.4,0.523,1.0,1356.7,3054.1
Shaft 1,10.586,0.0,1.968,0.0,1.968,0.186,2.589,1.501,1.083,2.0,1.501,1.0,0.98,578.5,764.4,1686.6,0.523,1.0,973.3,2147.5
Wind Load - 30,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,5.933,0.0,1.485,0.0,1.485,0.25,2.382,1.408,1.086,1.0,1.408,1.0,0.98,1003.2,938.0,2279.1,0.174,0.8,450.1,1093.6
Shaft 3,6.833,0.0,1.515,0.0,1.515,0.222,2.471,1.447,1.084,1.0,1.447,1.0,0.98,922.9,904.3,2103.0,0.523,1.0,1552.6,3610.7
Shaft 2,8.633,0.0,1.587,0.0,1.587,0.184,2.597,1.505,1.083,2.0,1.505,1.0,0.98,806.4,861.1,1938.4,0.523,1.0,1356.7,3054.1
Shaft 1,10.586,0.0,1.968,0.0,1.968,0.186,2.589,1.501,1.083,2.0,1.501,1.0,0.98,578.5,764.4,1686.6,0.523,1.0,973.3,2147.5
Wind Load - 45,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,5.933,0.0,1.485,0.0,1.485,0.25,2.382,1.408,1.086,1.0,1.408,1.0,0.98,1003.2,938.0,2279.1,0.174,0.8,450.1,1093.6
Shaft 3,6.833,0.0,1.515,0.0,1.515,0.222,2.471,1.447,1.084,1.0,1.447,1.0,0.98,922.9,904.3,2103.0,0.523,1.0,1552.6,3610.7
Shaft 2,8.633,0.0,1.587,0.0,1.587,0.184,2.597,1.505,1.083,2.0,1.505,1.0,0.98,806.4,861.1,1938.4,0.523,1.0,1356.7,3054.1
Shaft 1,10.586,0.0,1.968,0.0,1.968,0.186,2.589,1.501,1.083,2.0,1.501,1.0,0.98,578.5,764.4,1686.6,0.523,1.0,973.3,2147.5
Wind Load - 60,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,5.933,0.0,1.485,0.0,1.485,0.25,2.382,1.408,1.086,1.0,1.408,1.0,0.98,1003.2,938.0,2279.1,0.174,0.8,450.1,1093.6
Shaft 3,6.833,0.0,1.515,0.0,1.515,0.222,2.471,1.447,1.084,1.0,1.447,1.0,0.98,922.9,904.3,2103.0,0.523,1.0,1552.6,3610.7
