Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Diagonal Bar - Shaft 4,5.0,25.0,25.0,0.0,0.0,S235,1,8.8,M12,12.0,14.0,84.3,113.1,32.4,0.583,0.595,0.0,2.5,0.0,0.595,0.0,0.0,25.7,25.7,0.0,0.0,0.0,0.0,0.0,51.8,18.9,25.7,0.734
Diagonal Bar - Shaft 3,6.0,25.0,30.0,40.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.236,0.463,0.491,2.5,2.5,0.463,0.491,33.9,32.0,32.0,0.0,0.0,0.0,0.0,0.0,72.6,14.2,32.0,0.445
Diagonal Bar - Shaft 2,6.0,25.0,30.0,40.0,0.0,S235,2,8.8,M16,16.0,18.0,157.0,201.1,120.6,0.181,0.463,0.491,2.5,2.5,0.463,0.491,33.9,32.0,65.9,0.0,0.0,0.0,0.0,0.4,67.2,21.8,65.9,0.33
Diagonal Bar - Shaft 1,6.0,25.0,30.0,40.0,0.0,S235,2,8.8,M16,16.0,18.0,157.0,201.1,120.6,0.236,0.463,0.491,2.5,2.5,0.463,0.491,33.9,32.0,65.9,0.0,0.0,0.0,0.0,0.4,67.2,28.4,65.9,0.431
Horizontal Bar - Shaft 5,6.0,25.0,30.0,0.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.05,0.463,0.0,2.5,0.0,0.463,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,72.6,3.0,32.0,0.095
Horizontal Bar - Shaft 4,6.0,25.0,30.0,0.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.017,0.463,0.0,2.5,0.0,0.463,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,72.6,1.0,32.0,0.033
Horizontal Bar - Shaft 3,8.0,25.0,40.0,0.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.327,0.463,0.0,2.5,0.0,0.463,0.0,0.0,42.7,42.7,0.0,0.0,0.0,0.0,0.0,142.8,19.7,42.7,0.463
Horizontal Bar - Shaft 2,8.0,25.0,40.0,0.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.309,0.463,0.0,2.5,0.0,0.463,0.0,0.0,42.7,42.7,0.0,0.0,0.0,0.0,0.0,142.8,18.6,42.7,0.436
Horizontal Bar - Shaft 1,8.0,25.0,40.0,0.0,0.0,S235,1,8.8,M16,16.0,18.0,157.0,201.1,60.3,0.024,0.463,0.0,2.5,0.0,0.463,0.0,0.0,42.7,42.7,0.0,0.0,0.0,0.0,0.0,142.8,1.5,42.7,0.034

Member,Plate thickness [mm],e1 [mm],e2 [mm],p1 [mm],p2 [mm],Number of plates,Steel Plate,Number of bolts,Bolts Size,Bolts steel,d_bolt [mm],d_0 [mm],As_bolt [mm²],A_bolt [mm²],FvRd [kN],Ratio bolt-lig,αd_end,αd_inner,k1_edge,k1_inner,αb_end,αb_inner,FbRd_Edge_Inner [kN],FbRd_Edge_End [kN],FbRd [kN],Anv_block [mm²],Ant_block [mm²],Veff1Rd [kN],Veff2Rd [kN],βCant,NuRd [kN],Fele [kN],FLig_Rd [kN],Ratio
Leg - Shaft 5,12.0,30.0,60.0,50.0,0.0,2,S235,3,M20,8.8,20.0,22.0,245.0,314.2,564.5,0.249,0.455,0.508,2.5,2.5,0.455,0.508,175.4,157.1,507.9,0.0,0.0,0.0,0.0,0.5,716.0,140.6,507.9,0.277
Leg - Shaft 4,12.0,30.0,60.0,50.0,0.0,2,S235,3,M20,8.8,20.0,22.0,245.0,314.2,564.5,0.249,0.455,0.508,2.5,2.5,0.455,0.508,175.4,157.1,507.9,0.0,0.0,0.0,0.0,0.5,716.0,140.6,507.9,0.277
Leg - Shaft 3,9.0,30.0,45.0,50.0,0.0,2,S235,3,M20,8.8,20.0,22.0,245.0,314.2,564.5,0.213,0.455,0.508,2.5,2.5,0.455,0.508,131.6,117.8,380.9,0.0,0.0,0.0,0.0,0.5,389.4,120.4,380.9,0.316
Leg - Shaft 2,9.0,30.0,45.0,50.0,0.0,2,S235,3,M20,8.8,20.0,22.0,245.0,314.2,564.5,0.213,0.455,0.508,2.5,2.5,0.455,0.508,131.6,117.8,380.9,0.0,0.0,0.0,0.0,0.5,389.4,120.4,380.9,0.316
Leg - Shaft 1,9.0,30.0,45.0,50.0,0.0,2,S235,3,M20,8.8,20.0,22.0,245.0,314.2,564.5,0.08,0.455,0.508,2.5,2.5,0.455,0.508,131.6,117.8,380.9,0.0,0.0,0.0,0.0,0.5,389.4,45.1,380.9,0.118

Member,Flange Diameter,Flange thickness,Flange Steel,Bolts Inscription,Number of bolts,Bolts Diameter,Bolts steel,Ned,Nrd,Ratio,As_bolt,A_bolt,Lb,leff,alpha_r,epsilon,n,aws,m,Rb,R,elinha,FtRd,k1,mplRd,Re,k3,Bride,NT1Rd,NT2Rd,NT3Rd,NT4Rd,N_Bolt_F,Bolt_F,Bolt_Steel_F,NTRd,F_Ele_F,Ratio_F
