Expanded Results,,,,,,,,,,,,,,,,,,,,
Wind Load - 0,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,15.362,0.0,2.296,0.0,2.296,0.149,3.161,1.815,1.328,2.0,1.815,1.0,0.982,1494.6,2786.0,6781.8,0.0,0.8,0.0,0.0
Shaft 3,18.828,1.18,0.0,1.656,2.836,0.151,3.155,1.812,1.328,2.0,2.088,1.0,0.982,1374.9,3641.7,8484.0,0.0,0.8,0.0,0.0
Shaft 2,18.686,1.315,1.372,0.0,2.687,0.144,3.188,1.829,1.331,2.0,2.494,1.0,0.982,1201.5,3601.0,8120.2,0.0,0.8,0.0,0.0
Shaft 1,21.838,0.0,2.473,0.0,2.473,0.113,3.338,1.908,1.344,2.0,1.908,1.0,0.982,861.9,1818.6,4019.4,0.0,0.8,0.0,0.0
Wind Load - 15,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,15.362,0.0,2.296,0.0,2.296,0.149,3.161,1.815,1.328,2.0,1.888,1.0,0.982,1494.6,2897.4,7053.1,0.0,0.8,0.0,0.0
Shaft 3,18.828,1.18,0.0,1.656,2.836,0.151,3.155,1.812,1.328,2.0,2.161,1.0,0.982,1374.9,3768.4,8779.2,0.0,0.8,0.0,0.0
Shaft 2,18.686,1.315,1.372,0.0,2.687,0.144,3.188,1.829,1.331,2.0,2.579,1.0,0.982,1201.5,3723.0,8395.3,0.0,0.8,0.0,0.0
Shaft 1,21.838,0.0,2.473,0.0,2.473,0.113,3.338,1.908,1.344,2.0,1.984,1.0,0.982,861.9,1891.4,4180.2,0.0,0.8,0.0,0.0
Wind Load - 30,,,,,,,,,,,,,,,,,,,,
Name_Enc_Out,At,Af,Ac,Acsup,As,Indice_Cheios,cf0f,cf0c,cf0csup,cfs0,cfs,c0_Vento_For,CsCd,Pressao_troco_medio,FmW,FTW,L_lin_equiv,Ka,FmW_lin,FTW_lin
Shaft 4,15.362,0.0,2.296,0.0,2.296,0.149,3.161,1.815,1.328,2.0,2.033,1.0,0.982,1494.6,3120.3,7595.6,0.0,0.8,0.0,0.0
Shaft 3,18.828,1.18,0.0,1.656,2.836,0.151,3.155,1.812,1.328,2.0,2.306,1.0,0.982,1374.9,4021.9,9369.7,0.0,0.8,0.0,0.0
Shaft 2,18.686,1.315,1.372,0.0,2.687,0.144,3.188,1.829,1.331,2.0,2.748,1.0,0.982,1201.5,3967.0,8945.5,0.0,0.8,0.0,0.0
