Bars

Member,Profile,Steel,Slenderness,NtRd,NbRd,Ned,Ratio,Result
Leg - Shaft 5,Ø 101.6x3.2,S355,57.5,351.2,243.1,68.5,0.28,OK
Leg - Shaft 4,Ø 114.3x6.0,S355,52.2,724.7,533.0,169.2,0.32,OK
Leg - Shaft 3,Ø 139.7x6.0,S355,42.3,894.7,727.2,298.0,0.41,OK
Leg - Shaft 2,Ø 168.3x6.0,S355,34.8,1086.0,942.0,452.4,0.48,OK
Leg - Shaft 1,Ø 193.7x8.0,S355,30.4,1656.8,1488.2,644.0,0.43,OK
Diagonal Bar - Shaft 5,Ø 48.3x3.2,S275,148.6,124.7,31.8,24.5,0.77,OK
Diagonal Bar - Shaft 4,Ø 76.1x3.2,S275,92.1,201.5,101.9,32.0,0.31,OK
Diagonal Bar - Shaft 3,Ø 76.1x3.2,S275,92.1,201.5,101.9,38.9,0.38,OK
Diagonal Bar - Shaft 2,Ø 76.1x6,S275,95.5,363.4,176.0,47.5,0.27,OK
Diagonal Bar - Shaft 1,Ø 88.9x6.0,S275,80.8,429.7,249.6,59.0,0.24,OK
Horizontal Bar - Shaft 5,Ø 48.3x3.2,S275,89.1,124.7,65.4,5.9,0.09,OK
Horizontal Bar - Shaft 4,Ø 60.3x3.2,S275,70.5,157.9,103.4,1.3,0.01,OK
Horizontal Bar - Shaft 3,Ø 60.3x3.2,S275,70.5,157.9,103.4,2.8,0.03,OK
Horizontal Bar - Shaft 2,Ø 60.3x3.2,S275,70.5,157.9,103.4,5.7,0.06,OK
Horizontal Bar - Shaft 1,Ø 60.3x3.2,S275,70.5,157.9,103.4,7.3,0.07,OK

Connections

Member,Plate thickness,e1,e2,p1,p2,Steel Plate,Number of bolts,Bolts Size,Bolts steel,Ned,NRd,Ratio,Result
Diagonal Bar - Shaft 5,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,24.5,54.4,0.45,OK
Diagonal Bar - Shaft 4,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,32.0,54.4,0.59,OK
Diagonal Bar - Shaft 3,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,38.9,54.4,0.71,OK
Diagonal Bar - Shaft 2,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,47.5,54.4,0.87,OK
Diagonal Bar - Shaft 1,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M20,53.2,47.1,1.13,KO
Horizontal Bar - Shaft 5,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,5.9,54.4,0.11,OK
Horizontal Bar - Shaft 4,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,1.5,54.4,0.03,OK
Horizontal Bar - Shaft 3,6.0,30.0,30.0,0.0,0.0,S355,1,8.8,M16,3.0,54.4,0.06,OK
Horizontal Bar - Shaft 2,--,--,--,--,--,--,1,8.8*,M16,6.2,60.3,0.1,OK
Horizontal Bar - Shaft 1,--,--,--,--,--,--,1,8.8*,M16,8.0,60.3,0.13,OK

Shaft connections - Bolted 

Member,Plate thickness,e1,e2,p1,p2,Number of plates,Steel Plate,Number of bolts,Bolts Size,Bolts steel,NRd,Ned,Ratio,Result

Shaft connections - Flanged

Member,Flange Diameter,Flange thickness,Flange Steel,Bolts Inscription,Number of bolts,Bolts Diameter,Bolts steel,Ned,Nrd,Ratio,Result
Leg - Shaft 5,--,--,--,--,--,--,--,--,--,--,NA
Leg - Shaft 4,--,--,--,--,--,--,--,--,--,--,NA
Leg - Shaft 3,--,--,--,--,--,--,--,--,--,--,NA
Leg - Shaft 2,--,--,--,--,--,--,--,--,--,--,NA
Leg - Shaft 1,--,--,--,--,--,--,--,--,--,--,NA
Base Flange,350.0,35.0,S355,269.0,8.0,M27,8.8,610.9,1560.4,0.39,OK

Tilt

Case,Degree,Minute,Distance
SLS - Top,0.471,28.275,155.2
SLS - 2/3,0.385,23.106,77.8
ULS - Top,0.707,42.411,232.9
ULS - 2/3,0.578,34.659,116.7
SLS - 100 km/h,0.15,9.021,49.5
SLS - 120 km/h,0.217,12.99,71.3

Basal Efforts

Case,Ned,Ved,Med
SLS,59.415,47.952,940.364
ULS,80.211,71.929,1410.546

Area - Equipments

0.533,1.204,2.4,1.113,0.98,0.129,0.153,0.153,0.173,0.18,0.255,0.214,0.336,0.316,0.092,0.147,0.15,0.48

Area - Linear equipments

Name,Widht,Shape Coefficient,Weight,Start,End
Other,0.125,1.2,15.0,0.0,50.6

Foundation

Foundation, 
Slab Width (m),--
Slab Height (m),--
Pier Width (m),--
Pier Height (m),--
Soil Self-Weight (kN/m3),--
Allowed Soil Tension (SLS) (Pa),--
Allowed Soil Tension (ULS) (Pa),--

Ratio Foundation

Ratio Foundation,NA

Wind Load

Wind Load,
Country,Portugal-RSA
Wind Zone,B
vb (m/s),30.0
Terrain Category,II
Orographie Coefficient,1.0
q0 (Pa),562.5
Average Wind speed (top) (m/s),34.26
Dynamic Wind Pressure (top) (Pa),1512.0

Ice Load

Snow Load,
Radial ice thickness,0
Increased volumetric weight of ice (kg/m3),0

Reliability Class,0

Flanged Fundation

Embedded,Flange Widht (mm),Flange Thickness (mm),Flange Steel,Bolt Diameter,Number of bolts,Bolt Steel,Ned (kN),Nrd (kN),Ratio,Check
--,--,--,--,--,--,--,--,--,--,NA

Area Left,0
