Bars

Member,Profile,Steel,Slenderness,NtRd,NbRd,Ned,Ratio,Result
Leg - Shaft 9,Ø 114.3x6.3,S355,50.9,758.8,566.0,40.7,0.07,OK
Leg - Shaft 8,Ø 114.3x6.3,S355,34.6,758.8,659.4,139.6,0.21,OK
Leg - Shaft 7,Ø 139.7x8.0,S355,41.8,1175.0,959.6,254.4,0.27,OK
Leg - Shaft 6,Ø 139.7x8.0,S355,41.8,1175.0,959.6,353.5,0.37,OK
Leg - Shaft 5,Ø 139.7x8.0,S355,41.8,1175.0,959.6,444.6,0.46,OK
Leg - Shaft 4,Ø 193.7x8.0,S355,29.6,1656.8,1497.3,534.7,0.36,OK
Leg - Shaft 3,Ø 193.7x8.0,S355,29.6,1656.8,1497.3,626.9,0.42,OK
Leg - Shaft 2,Ø 193.7x8.0,S355,29.6,1656.8,1497.3,719.2,0.48,OK
Leg - Shaft 1,Ø 219.1x10.0,S355,26.3,2332.0,2160.3,782.6,0.36,OK
Diagonal Bar - Shaft 9,Ø 76.1x5.0,S275,70.0,307.1,202.2,24.3,0.12,OK
Diagonal Bar - Shaft 8,Ø 76.1x5.0,S275,57.7,307.1,229.3,33.7,0.15,OK
Diagonal Bar - Shaft 7,Ø 76.1x5.0,S275,78.5,307.1,183.4,28.2,0.15,OK
Diagonal Bar - Shaft 6,Ø 76.1x5.0,S275,89.9,307.1,159.5,28.6,0.18,OK
Diagonal Bar - Shaft 5,Ø 76.1x5.0,S275,102.3,307.1,136.4,30.3,0.22,OK
Diagonal Bar - Shaft 4,Ø 88.9x5.0,S275,97.8,362.4,170.6,34.7,0.2,OK
Diagonal Bar - Shaft 3,Ø 88.9x5.0,S275,109.1,362.4,147.7,39.1,0.27,OK
Diagonal Bar - Shaft 2,Ø 88.9x5.0,S275,120.8,362.4,127.7,40.9,0.32,OK
Diagonal Bar - Shaft 1,Ø 88.9x5.0,S355,78.1,467.9,246.6,40.9,0.17,OK
Horizontal Bar - Shaft 9,Ø 76.1x5.0,S275,44.4,307.1,256.8,11.4,0.04,OK
Horizontal Bar - Shaft 8,Ø 76.1x5.0,S275,44.4,307.1,256.8,24.2,0.09,OK
