Nodes
ID,Title,X,Y,Z,Type
147,Leg 147 - Shaft 3,39,55,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
148,Leg 148 - Shaft 3,40,56,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
149,Leg 149 - Shaft 3,53,57,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
150,Leg 150 - Shaft 3,54,58,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
151,Leg 151 - Shaft 3,55,59,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
152,Leg 152 - Shaft 3,56,60,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
153,Leg 153 - Shaft 3,57,61,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
154,Leg 154 - Shaft 3,58,62,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
155,Leg 155 - Shaft 3,59,63,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
156,Leg 156 - Shaft 3,60,64,Leg,pipe,Ø 138x1,S235,0,0,X-Bracing,yes,yes
157,Diagonal Bar 157 - Shaft 3,37,65,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
158,Diagonal Bar 158 - Shaft 3,65,54,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
159,Diagonal Bar 159 - Shaft 3,38,65,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
160,Diagonal Bar 160 - Shaft 3,65,53,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
161,Diagonal Bar 161 - Shaft 3,38,66,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
162,Diagonal Bar 162 - Shaft 3,66,55,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
163,Diagonal Bar 163 - Shaft 3,39,66,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
164,Diagonal Bar 164 - Shaft 3,66,54,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
165,Diagonal Bar 165 - Shaft 3,39,67,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
166,Diagonal Bar 166 - Shaft 3,67,56,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
167,Diagonal Bar 167 - Shaft 3,40,67,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
168,Diagonal Bar 168 - Shaft 3,67,55,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
169,Diagonal Bar 169 - Shaft 3,40,68,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
170,Diagonal Bar 170 - Shaft 3,68,53,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
171,Diagonal Bar 171 - Shaft 3,37,68,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
172,Diagonal Bar 172 - Shaft 3,68,56,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
173,Diagonal Bar 173 - Shaft 3,53,69,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
174,Diagonal Bar 174 - Shaft 3,69,58,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
175,Diagonal Bar 175 - Shaft 3,54,69,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
176,Diagonal Bar 176 - Shaft 3,69,57,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
177,Diagonal Bar 177 - Shaft 3,54,70,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
178,Diagonal Bar 178 - Shaft 3,70,59,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
179,Diagonal Bar 179 - Shaft 3,55,70,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
180,Diagonal Bar 180 - Shaft 3,70,58,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
181,Diagonal Bar 181 - Shaft 3,55,71,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
182,Diagonal Bar 182 - Shaft 3,71,60,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
183,Diagonal Bar 183 - Shaft 3,56,71,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
184,Diagonal Bar 184 - Shaft 3,71,59,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
185,Diagonal Bar 185 - Shaft 3,56,72,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
186,Diagonal Bar 186 - Shaft 3,72,57,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
187,Diagonal Bar 187 - Shaft 3,53,72,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
188,Diagonal Bar 188 - Shaft 3,72,60,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
189,Diagonal Bar 189 - Shaft 3,57,73,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
190,Diagonal Bar 190 - Shaft 3,73,62,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
191,Diagonal Bar 191 - Shaft 3,58,73,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
192,Diagonal Bar 192 - Shaft 3,73,61,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
193,Diagonal Bar 193 - Shaft 3,58,74,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
194,Diagonal Bar 194 - Shaft 3,74,63,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
195,Diagonal Bar 195 - Shaft 3,59,74,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
196,Diagonal Bar 196 - Shaft 3,74,62,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
197,Diagonal Bar 197 - Shaft 3,59,75,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
198,Diagonal Bar 198 - Shaft 3,75,64,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
199,Diagonal Bar 199 - Shaft 3,60,75,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
200,Diagonal Bar 200 - Shaft 3,75,63,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
201,Diagonal Bar 201 - Shaft 3,60,76,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
202,Diagonal Bar 202 - Shaft 3,76,61,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
203,Diagonal Bar 203 - Shaft 3,57,76,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
204,Diagonal Bar 204 - Shaft 3,76,64,Diagonal Bar,angle,L40x40x3,S275,No,1,X-Bracing,yes,yes
205,Horizontal Bar 205 - Shaft 3,61,62,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
206,Horizontal Bar 206 - Shaft 3,62,63,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
207,Horizontal Bar 207 - Shaft 3,63,64,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
208,Horizontal Bar 208 - Shaft 3,64,61,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
209,Horizontal Bar 209 - Shaft 3,53,54,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
210,Horizontal Bar 210 - Shaft 3,54,55,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
211,Horizontal Bar 211 - Shaft 3,55,56,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
212,Horizontal Bar 212 - Shaft 3,56,53,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
213,Horizontal Bar 213 - Shaft 3,57,58,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
214,Horizontal Bar 214 - Shaft 3,58,59,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
215,Horizontal Bar 215 - Shaft 3,59,60,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
216,Horizontal Bar 216 - Shaft 3,60,57,Horizontal Bar,angle,L30x30x3,S235,Yes,0,X-Bracing,yes,yes
217,Leg 217 - Shaft 4,61,77,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
218,Leg 218 - Shaft 4,62,78,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
219,Leg 219 - Shaft 4,63,79,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
220,Leg 220 - Shaft 4,64,80,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
221,Leg 221 - Shaft 4,77,81,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
222,Leg 222 - Shaft 4,78,82,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
223,Leg 223 - Shaft 4,79,83,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
224,Leg 224 - Shaft 4,80,84,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
225,Leg 225 - Shaft 4,81,85,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
226,Leg 226 - Shaft 4,82,86,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
227,Leg 227 - Shaft 4,83,87,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
228,Leg 228 - Shaft 4,84,88,Leg,pipe,Ø 60.3x3.2,S275,0,0,Alternating Diagonal,yes,yes
229,Diagonal Bar 229 - Shaft 4,61,78,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
230,Diagonal Bar 230 - Shaft 4,62,79,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
231,Diagonal Bar 231 - Shaft 4,63,80,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
232,Diagonal Bar 232 - Shaft 4,64,77,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
233,Diagonal Bar 233 - Shaft 4,78,81,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
234,Diagonal Bar 234 - Shaft 4,79,82,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
235,Diagonal Bar 235 - Shaft 4,80,83,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
236,Diagonal Bar 236 - Shaft 4,77,84,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
237,Diagonal Bar 237 - Shaft 4,81,86,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
238,Diagonal Bar 238 - Shaft 4,82,87,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
239,Diagonal Bar 239 - Shaft 4,83,88,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
240,Diagonal Bar 240 - Shaft 4,84,85,Diagonal Bar,pipe,Ø 88.9x4.0,S275,Yes,0,Alternating Diagonal,yes,yes
241,Horizontal Bar 241 - Shaft 4,85,86,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
242,Horizontal Bar 242 - Shaft 4,86,87,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
243,Horizontal Bar 243 - Shaft 4,87,88,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
244,Horizontal Bar 244 - Shaft 4,88,85,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
245,Horizontal Bar 245 - Shaft 4,77,78,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
246,Horizontal Bar 246 - Shaft 4,78,79,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
247,Horizontal Bar 247 - Shaft 4,79,80,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
248,Horizontal Bar 248 - Shaft 4,80,77,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
249,Horizontal Bar 249 - Shaft 4,81,82,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
250,Horizontal Bar 250 - Shaft 4,82,83,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
251,Horizontal Bar 251 - Shaft 4,83,84,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes
252,Horizontal Bar 252 - Shaft 4,84,81,Horizontal Bar,pipe,Ø 101.6x10.0,S275,Yes,0,Alternating Diagonal,yes,yes

Diag_Hor_Connection
Id_Lig,Id_Ele,Is_Welded,NBolts,Bolt_Diameter,Type_of_Steel_Bolt,Type_of_Steel_of_the_Plate,e1,e2,p1,p2,Thickness_of_the_Plate
1,13,Yes,0,0,0,0,0,0,0,0,0
2,14,Yes,0,0,0,0,0,0,0,0,0
3,15,Yes,0,0,0,0,0,0,0,0,0
4,16,Yes,0,0,0,0,0,0,0,0,0
5,17,Yes,0,0,0,0,0,0,0,0,0
6,18,Yes,0,0,0,0,0,0,0,0,0
7,19,Yes,0,0,0,0,0,0,0,0,0
8,20,Yes,0,0,0,0,0,0,0,0,0
9,21,Yes,0,0,0,0,0,0,0,0,0
10,22,Yes,0,0,0,0,0,0,0,0,0
11,23,Yes,0,0,0,0,0,0,0,0,0
12,24,Yes,0,0,0,0,0,0,0,0,0
13,25,Yes,0,0,0,0,0,0,0,0,0
14,26,Yes,0,0,0,0,0,0,0,0,0
15,27,Yes,0,0,0,0,0,0,0,0,0
16,28,Yes,0,0,0,0,0,0,0,0,0
17,29,Yes,0,0,0,0,0,0,0,0,0
18,30,Yes,0,0,0,0,0,0,0,0,0
19,31,Yes,0,0,0,0,0,0,0,0,0
20,32,Yes,0,0,0,0,0,0,0,0,0
21,33,Yes,0,0,0,0,0,0,0,0,0
22,34,Yes,0,0,0,0,0,0,0,0,0
23,35,Yes,0,0,0,0,0,0,0,0,0
24,36,Yes,0,0,0,0,0,0,0,0,0
25,37,Yes,0,0,0,0,0,0,0,0,0
26,38,Yes,0,0,0,0,0,0,0,0,0
27,39,Yes,0,0,0,0,0,0,0,0,0
28,40,Yes,0,0,0,0,0,0,0,0,0
29,41,Yes,0,0,0,0,0,0,0,0,0
30,42,Yes,0,0,0,0,0,0,0,0,0
31,43,Yes,0,0,0,0,0,0,0,0,0
32,44,Yes,0,0,0,0,0,0,0,0,0
33,45,Yes,0,0,0,0,0,0,0,0,0
34,46,Yes,0,0,0,0,0,0,0,0,0
35,47,Yes,0,0,0,0,0,0,0,0,0
36,48,Yes,0,0,0,0,0,0,0,0,0
37,49,Yes,0,0,0,0,0,0,0,0,0
38,50,Yes,0,0,0,0,0,0,0,0,0
39,51,Yes,0,0,0,0,0,0,0,0,0
40,52,Yes,0,0,0,0,0,0,0,0,0
41,53,Yes,0,0,0,0,0,0,0,0,0
42,54,Yes,0,0,0,0,0,0,0,0,0
43,55,Yes,0,0,0,0,0,0,0,0,0
44,56,Yes,0,0,0,0,0,0,0,0,0
45,57,Yes,0,0,0,0,0,0,0,0,0
46,58,Yes,0,0,0,0,0,0,0,0,0
47,59,Yes,0,0,0,0,0,0,0,0,0
48,60,Yes,0,0,0,0,0,0,0,0,0
49,61,Yes,0,0,0,0,0,0,0,0,0
50,62,Yes,0,0,0,0,0,0,0,0,0
51,63,Yes,0,0,0,0,0,0,0,0,0
52,64,Yes,0,0,0,0,0,0,0,0,0
53,65,Yes,0,0,0,0,0,0,0,0,0
54,66,Yes,0,0,0,0,0,0,0,0,0
55,67,Yes,0,0,0,0,0,0,0,0,0
56,68,Yes,0,0,0,0,0,0,0,0,0
57,69,Yes,0,0,0,0,0,0,0,0,0
58,70,Yes,0,0,0,0,0,0,0,0,0
59,71,Yes,0,0,0,0,0,0,0,0,0
60,72,Yes,0,0,0,0,0,0,0,0,0
61,85,Yes,0,0,0,0,0,0,0,0,0
62,86,Yes,0,0,0,0,0,0,0,0,0
63,87,Yes,0,0,0,0,0,0,0,0,0
64,88,Yes,0,0,0,0,0,0,0,0,0
65,89,Yes,0,0,0,0,0,0,0,0,0
66,90,Yes,0,0,0,0,0,0,0,0,0
67,91,Yes,0,0,0,0,0,0,0,0,0
68,92,Yes,0,0,0,0,0,0,0,0,0
69,93,Yes,0,0,0,0,0,0,0,0,0
70,94,Yes,0,0,0,0,0,0,0,0,0
71,95,Yes,0,0,0,0,0,0,0,0,0
72,96,Yes,0,0,0,0,0,0,0,0,0
73,97,Yes,0,0,0,0,0,0,0,0,0
74,98,Yes,0,0,0,0,0,0,0,0,0
75,99,Yes,0,0,0,0,0,0,0,0,0
76,100,Yes,0,0,0,0,0,0,0,0,0
77,101,Yes,0,0,0,0,0,0,0,0,0
78,102,Yes,0,0,0,0,0,0,0,0,0
79,103,Yes,0,0,0,0,0,0,0,0,0
80,104,Yes,0,0,0,0,0,0,0,0,0
81,105,Yes,0,0,0,0,0,0,0,0,0
82,106,Yes,0,0,0,0,0,0,0,0,0
83,107,Yes,0,0,0,0,0,0,0,0,0
84,108,Yes,0,0,0,0,0,0,0,0,0
85,109,Yes,0,0,0,0,0,0,0,0,0
86,110,Yes,0,0,0,0,0,0,0,0,0
87,111,Yes,0,0,0,0,0,0,0,0,0
88,112,Yes,0,0,0,0,0,0,0,0,0
89,113,Yes,0,0,0,0,0,0,0,0,0
90,114,Yes,0,0,0,0,0,0,0,0,0
91,115,Yes,0,0,0,0,0,0,0,0,0
92,116,Yes,0,0,0,0,0,0,0,0,0
93,117,Yes,0,0,0,0,0,0,0,0,0
94,118,Yes,0,0,0,0,0,0,0,0,0
95,119,Yes,0,0,0,0,0,0,0,0,0
96,120,Yes,0,0,0,0,0,0,0,0,0
97,121,Yes,0,0,0,0,0,0,0,0,0
98,122,Yes,0,0,0,0,0,0,0,0,0
99,123,Yes,0,0,0,0,0,0,0,0,0
100,124,Yes,0,0,0,0,0,0,0,0,0
101,125,Yes,0,0,0,0,0,0,0,0,0
102,126,Yes,0,0,0,0,0,0,0,0,0
103,127,Yes,0,0,0,0,0,0,0,0,0
104,128,Yes,0,0,0,0,0,0,0,0,0
105,129,Yes,0,0,0,0,0,0,0,0,0
106,130,Yes,0,0,0,0,0,0,0,0,0
107,131,Yes,0,0,0,0,0,0,0,0,0
108,132,Yes,0,0,0,0,0,0,0,0,0
109,133,Yes,0,0,0,0,0,0,0,0,0
110,134,Yes,0,0,0,0,0,0,0,0,0
111,135,Yes,0,0,0,0,0,0,0,0,0
112,136,Yes,0,0,0,0,0,0,0,0,0
113,137,Yes,0,0,0,0,0,0,0,0,0
114,138,Yes,0,0,0,0,0,0,0,0,0
115,139,Yes,0,0,0,0,0,0,0,0,0
116,140,Yes,0,0,0,0,0,0,0,0,0
117,141,Yes,0,0,0,0,0,0,0,0,0
118,142,Yes,0,0,0,0,0,0,0,0,0
119,143,Yes,0,0,0,0,0,0,0,0,0
120,144,Yes,0,0,0,0,0,0,0,0,0
121,157,No,1,M16,8.8,S235,30,30,0,0,10
122,158,No,1,M16,8.8,S235,30,30,0,0,10
123,159,No,1,M16,8.8,S235,30,30,0,0,10
124,160,No,1,M16,8.8,S235,30,30,0,0,10
125,161,No,1,M16,8.8,S235,30,30,0,0,10
126,162,No,1,M16,8.8,S235,30,30,0,0,10
127,163,No,1,M16,8.8,S235,30,30,0,0,10
128,164,No,1,M16,8.8,S235,30,30,0,0,10
129,165,No,1,M16,8.8,S235,30,30,0,0,10
130,166,No,1,M16,8.8,S235,30,30,0,0,10
131,167,No,1,M16,8.8,S235,30,30,0,0,10
132,168,No,1,M16,8.8,S235,30,30,0,0,10
133,169,No,1,M16,8.8,S235,30,30,0,0,10
134,170,No,1,M16,8.8,S235,30,30,0,0,10
135,171,No,1,M16,8.8,S235,30,30,0,0,10
136,172,No,1,M16,8.8,S235,30,30,0,0,10
137,173,No,1,M16,8.8,S235,30,30,0,0,10
138,174,No,1,M16,8.8,S235,30,30,0,0,10
139,175,No,1,M16,8.8,S235,30,30,0,0,10
140,176,No,1,M16,8.8,S235,30,30,0,0,10
141,177,No,1,M16,8.8,S235,30,30,0,0,10
142,178,No,1,M16,8.8,S235,30,30,0,0,10
143,179,No,1,M16,8.8,S235,30,30,0,0,10
144,180,No,1,M16,8.8,S235,30,30,0,0,10
145,181,No,1,M16,8.8,S235,30,30,0,0,10
146,182,No,1,M16,8.8,S235,30,30,0,0,10
147,183,No,1,M16,8.8,S235,30,30,0,0,10
148,184,No,1,M16,8.8,S235,30,30,0,0,10
149,185,No,1,M16,8.8,S235,30,30,0,0,10
150,186,No,1,M16,8.8,S235,30,30,0,0,10
151,187,No,1,M16,8.8,S235,30,30,0,0,10
152,188,No,1,M16,8.8,S235,30,30,0,0,10
153,189,No,1,M16,8.8,S235,30,30,0,0,10
154,190,No,1,M16,8.8,S235,30,30,0,0,10
155,191,No,1,M16,8.8,S235,30,30,0,0,10
156,192,No,1,M16,8.8,S235,30,30,0,0,10
157,193,No,1,M16,8.8,S235,30,30,0,0,10
158,194,No,1,M16,8.8,S235,30,30,0,0,10
159,195,No,1,M16,8.8,S235,30,30,0,0,10
160,196,No,1,M16,8.8,S235,30,30,0,0,10
161,197,No,1,M16,8.8,S235,30,30,0,0,10
162,198,No,1,M16,8.8,S235,30,30,0,0,10
163,199,No,1,M16,8.8,S235,30,30,0,0,10
164,200,No,1,M16,8.8,S235,30,30,0,0,10
165,201,No,1,M16,8.8,S235,30,30,0,0,10
166,202,No,1,M16,8.8,S235,30,30,0,0,10
167,203,No,1,M16,8.8,S235,30,30,0,0,10
168,204,No,1,M16,8.8,S235,30,30,0,0,10
169,205,Yes,0,0,0,0,0,0,0,0,0
170,206,Yes,0,0,0,0,0,0,0,0,0
171,207,Yes,0,0,0,0,0,0,0,0,0
172,208,Yes,0,0,0,0,0,0,0,0,0
173,209,Yes,0,0,0,0,0,0,0,0,0
174,210,Yes,0,0,0,0,0,0,0,0,0
175,211,Yes,0,0,0,0,0,0,0,0,0
176,212,Yes,0,0,0,0,0,0,0,0,0
177,213,Yes,0,0,0,0,0,0,0,0,0
178,214,Yes,0,0,0,0,0,0,0,0,0
179,215,Yes,0,0,0,0,0,0,0,0,0
180,216,Yes,0,0,0,0,0,0,0,0,0
181,229,Yes,0,0,0,0,0,0,0,0,0
182,230,Yes,0,0,0,0,0,0,0,0,0
183,231,Yes,0,0,0,0,0,0,0,0,0
184,232,Yes,0,0,0,0,0,0,0,0,0
185,233,Yes,0,0,0,0,0,0,0,0,0
186,234,Yes,0,0,0,0,0,0,0,0,0
187,235,Yes,0,0,0,0,0,0,0,0,0
188,236,Yes,0,0,0,0,0,0,0,0,0
189,237,Yes,0,0,0,0,0,0,0,0,0
190,238,Yes,0,0,0,0,0,0,0,0,0
191,239,Yes,0,0,0,0,0,0,0,0,0
192,240,Yes,0,0,0,0,0,0,0,0,0
193,241,Yes,0,0,0,0,0,0,0,0,0
194,242,Yes,0,0,0,0,0,0,0,0,0
195,243,Yes,0,0,0,0,0,0,0,0,0
196,244,Yes,0,0,0,0,0,0,0,0,0
197,245,Yes,0,0,0,0,0,0,0,0,0
198,246,Yes,0,0,0,0,0,0,0,0,0
199,247,Yes,0,0,0,0,0,0,0,0,0
200,248,Yes,0,0,0,0,0,0,0,0,0
201,249,Yes,0,0,0,0,0,0,0,0,0
202,250,Yes,0,0,0,0,0,0,0,0,0
203,251,Yes,0,0,0,0,0,0,0,0,0
204,252,Yes,0,0,0,0,0,0,0,0,0

Shaft Connection - Flange
Id_Connection,ID_Node,Exterior_Perimeter_Flange_mm,Distance_Between_Bolts_mm,Flange_Thickness_mm,Type_of_Steel_Flange,Bolts_Diameter_mm,Quantity_of_Bolts,Type_of_Steel_Bolts,Does_it_have_Stiffeners,Quantity_of_Stiffeners,Stiffeners_Thickness_mm,Stiffeners_Length_mm,Stiffeners_Height_mm
1,13,33,22,22,S275,M16,33,4.8,no,0,0,0,0
2,14,33,22,22,S275,M16,33,4.8,no,0,0,0,0
3,15,33,22,22,S275,M16,33,4.8,no,0,0,0,0
4,16,33,22,22,S275,M16,33,4.8,no,0,0,0,0
5,37,33,22,22,S275,M16,33,4.8,no,0,0,0,0
6,38,33,22,22,S275,M16,33,4.8,no,0,0,0,0
7,39,33,22,22,S275,M16,33,4.8,no,0,0,0,0
8,40,33,22,22,S275,M16,33,4.8,no,0,0,0,0
9,61,55,55,55,S235,M56,55,S275,no,0,0,0,0
10,62,55,55,55,S235,M56,55,S275,no,0,0,0,0
11,63,55,55,55,S235,M56,55,S275,no,0,0,0,0
12,64,55,55,55,S235,M56,55,S275,no,0,0,0,0
13,85,0,0,0,0,0,0,0,0,0,0,0,0
14,86,0,0,0,0,0,0,0,0,0,0,0,0
15,87,0,0,0,0,0,0,0,0,0,0,0,0
16,88,0,0,0,0,0,0,0,0,0,0,0,0

Shaft Connection - Bolted
Id_Connection,ID_Node,How_many_Counter_Plates,Type_of_Steel_of_the_Counter_Plate,Thickness_of_the_Counter_Plate_mm,e1,e2,p1,p2,Quantity_of_Bolts_per_Tab,Bolts_Diameter,Type_of_Steel_Bolts

Foundation
Foundation Type,Slab and Pier
Height (m) / Slab Height (m),1.00
Width (m) / Slab Width (m),6.00
Pier Height (m),1.80
Pier Width (m),1.00

Orientation
Tower_Orientation_Degrees
0.00
