Nodes
ID,Title,X,Y,Z,Type
145,Horizontal Bar 145 - Shaft 4,46,47,Horizontal Bar,angle,L45x45x4,S235,No,1,X-Bracing,yes,no
146,Horizontal Bar 146 - Shaft 4,47,48,Horizontal Bar,angle,L45x45x4,S235,No,1,X-Bracing,yes,no
147,Horizontal Bar 147 - Shaft 4,48,46,Horizontal Bar,angle,L45x45x4,S235,No,1,X-Bracing,yes,no
148,Leg 148 - Shaft 5,46,58,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
149,Leg 149 - Shaft 5,47,59,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
150,Leg 150 - Shaft 5,48,60,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
151,Leg 151 - Shaft 5,58,61,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
152,Leg 152 - Shaft 5,59,62,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
153,Leg 153 - Shaft 5,60,63,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
154,Leg 154 - Shaft 5,61,64,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
155,Leg 155 - Shaft 5,62,65,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
156,Leg 156 - Shaft 5,63,66,Leg,pipe,Ø 139.7x4.0,S355,0,0,X-Bracing,yes,no
157,Diagonal Bar 157 - Shaft 5,46,67,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
158,Diagonal Bar 158 - Shaft 5,67,59,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
159,Diagonal Bar 159 - Shaft 5,47,67,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
160,Diagonal Bar 160 - Shaft 5,67,58,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
161,Diagonal Bar 161 - Shaft 5,47,68,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
162,Diagonal Bar 162 - Shaft 5,68,60,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
163,Diagonal Bar 163 - Shaft 5,48,68,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
164,Diagonal Bar 164 - Shaft 5,68,59,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
165,Diagonal Bar 165 - Shaft 5,48,69,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
166,Diagonal Bar 166 - Shaft 5,69,58,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
167,Diagonal Bar 167 - Shaft 5,46,69,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
168,Diagonal Bar 168 - Shaft 5,69,60,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
169,Diagonal Bar 169 - Shaft 5,58,70,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
170,Diagonal Bar 170 - Shaft 5,70,62,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
171,Diagonal Bar 171 - Shaft 5,59,70,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
172,Diagonal Bar 172 - Shaft 5,70,61,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
173,Diagonal Bar 173 - Shaft 5,59,71,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
174,Diagonal Bar 174 - Shaft 5,71,63,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
175,Diagonal Bar 175 - Shaft 5,60,71,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
176,Diagonal Bar 176 - Shaft 5,71,62,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
177,Diagonal Bar 177 - Shaft 5,60,72,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
178,Diagonal Bar 178 - Shaft 5,72,61,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
179,Diagonal Bar 179 - Shaft 5,58,72,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
180,Diagonal Bar 180 - Shaft 5,72,63,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
181,Diagonal Bar 181 - Shaft 5,61,73,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
182,Diagonal Bar 182 - Shaft 5,73,65,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
183,Diagonal Bar 183 - Shaft 5,62,73,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
184,Diagonal Bar 184 - Shaft 5,73,64,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
185,Diagonal Bar 185 - Shaft 5,62,74,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
186,Diagonal Bar 186 - Shaft 5,74,66,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
187,Diagonal Bar 187 - Shaft 5,63,74,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
188,Diagonal Bar 188 - Shaft 5,74,65,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
189,Diagonal Bar 189 - Shaft 5,63,75,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
190,Diagonal Bar 190 - Shaft 5,75,64,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
191,Diagonal Bar 191 - Shaft 5,61,75,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
192,Diagonal Bar 192 - Shaft 5,75,66,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
193,Horizontal Bar 193 - Shaft 5,64,65,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
194,Horizontal Bar 194 - Shaft 5,65,66,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
195,Horizontal Bar 195 - Shaft 5,66,64,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
196,Leg 196 - Shaft 6,64,76,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
197,Leg 197 - Shaft 6,65,77,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
198,Leg 198 - Shaft 6,66,78,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
199,Leg 199 - Shaft 6,76,79,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
200,Leg 200 - Shaft 6,77,80,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
201,Leg 201 - Shaft 6,78,81,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
202,Leg 202 - Shaft 6,79,82,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
203,Leg 203 - Shaft 6,80,83,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
204,Leg 204 - Shaft 6,81,84,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
205,Diagonal Bar 205 - Shaft 6,64,85,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
206,Diagonal Bar 206 - Shaft 6,85,77,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
207,Diagonal Bar 207 - Shaft 6,65,85,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
208,Diagonal Bar 208 - Shaft 6,85,76,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
209,Diagonal Bar 209 - Shaft 6,65,86,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
210,Diagonal Bar 210 - Shaft 6,86,78,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
211,Diagonal Bar 211 - Shaft 6,66,86,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
212,Diagonal Bar 212 - Shaft 6,86,77,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
213,Diagonal Bar 213 - Shaft 6,66,87,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
214,Diagonal Bar 214 - Shaft 6,87,76,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
215,Diagonal Bar 215 - Shaft 6,64,87,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
216,Diagonal Bar 216 - Shaft 6,87,78,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
217,Diagonal Bar 217 - Shaft 6,76,88,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
218,Diagonal Bar 218 - Shaft 6,88,80,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
219,Diagonal Bar 219 - Shaft 6,77,88,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
220,Diagonal Bar 220 - Shaft 6,88,79,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
221,Diagonal Bar 221 - Shaft 6,77,89,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
222,Diagonal Bar 222 - Shaft 6,89,81,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
223,Diagonal Bar 223 - Shaft 6,78,89,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
224,Diagonal Bar 224 - Shaft 6,89,80,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
225,Diagonal Bar 225 - Shaft 6,78,90,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
226,Diagonal Bar 226 - Shaft 6,90,79,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
227,Diagonal Bar 227 - Shaft 6,76,90,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
228,Diagonal Bar 228 - Shaft 6,90,81,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
229,Diagonal Bar 229 - Shaft 6,79,91,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
230,Diagonal Bar 230 - Shaft 6,91,83,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
231,Diagonal Bar 231 - Shaft 6,80,91,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
232,Diagonal Bar 232 - Shaft 6,91,82,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
233,Diagonal Bar 233 - Shaft 6,80,92,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
234,Diagonal Bar 234 - Shaft 6,92,84,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
235,Diagonal Bar 235 - Shaft 6,81,92,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
236,Diagonal Bar 236 - Shaft 6,92,83,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
237,Diagonal Bar 237 - Shaft 6,81,93,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
238,Diagonal Bar 238 - Shaft 6,93,82,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
239,Diagonal Bar 239 - Shaft 6,79,93,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
240,Diagonal Bar 240 - Shaft 6,93,84,Diagonal Bar,angle,L50x50x5,S235,No,1,X-Bracing,yes,no
241,Horizontal Bar 241 - Shaft 6,82,83,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
242,Horizontal Bar 242 - Shaft 6,83,84,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
243,Horizontal Bar 243 - Shaft 6,84,82,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
244,Leg 244 - Shaft 7,82,94,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
245,Leg 245 - Shaft 7,83,95,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
246,Leg 246 - Shaft 7,84,96,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
247,Leg 247 - Shaft 7,94,97,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
248,Leg 248 - Shaft 7,95,98,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
249,Leg 249 - Shaft 7,96,99,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
250,Leg 250 - Shaft 7,97,100,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
251,Leg 251 - Shaft 7,98,101,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
252,Leg 252 - Shaft 7,99,102,Leg,pipe,Ø 114.3x4.0,S355,0,0,X-Bracing,yes,no
253,Diagonal Bar 253 - Shaft 7,82,103,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
254,Diagonal Bar 254 - Shaft 7,103,95,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
255,Diagonal Bar 255 - Shaft 7,83,103,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
256,Diagonal Bar 256 - Shaft 7,103,94,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
257,Diagonal Bar 257 - Shaft 7,83,104,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
258,Diagonal Bar 258 - Shaft 7,104,96,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
259,Diagonal Bar 259 - Shaft 7,84,104,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
260,Diagonal Bar 260 - Shaft 7,104,95,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
261,Diagonal Bar 261 - Shaft 7,84,105,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
262,Diagonal Bar 262 - Shaft 7,105,94,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
263,Diagonal Bar 263 - Shaft 7,82,105,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
264,Diagonal Bar 264 - Shaft 7,105,96,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
265,Diagonal Bar 265 - Shaft 7,94,106,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
266,Diagonal Bar 266 - Shaft 7,106,98,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
267,Diagonal Bar 267 - Shaft 7,95,106,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
268,Diagonal Bar 268 - Shaft 7,106,97,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
269,Diagonal Bar 269 - Shaft 7,95,107,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
270,Diagonal Bar 270 - Shaft 7,107,99,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
271,Diagonal Bar 271 - Shaft 7,96,107,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
272,Diagonal Bar 272 - Shaft 7,107,98,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
273,Diagonal Bar 273 - Shaft 7,96,108,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
274,Diagonal Bar 274 - Shaft 7,108,97,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
275,Diagonal Bar 275 - Shaft 7,94,108,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
276,Diagonal Bar 276 - Shaft 7,108,99,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
277,Diagonal Bar 277 - Shaft 7,97,109,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
278,Diagonal Bar 278 - Shaft 7,109,101,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
279,Diagonal Bar 279 - Shaft 7,98,109,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
280,Diagonal Bar 280 - Shaft 7,109,100,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
281,Diagonal Bar 281 - Shaft 7,98,110,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
282,Diagonal Bar 282 - Shaft 7,110,102,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
283,Diagonal Bar 283 - Shaft 7,99,110,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
284,Diagonal Bar 284 - Shaft 7,110,101,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
285,Diagonal Bar 285 - Shaft 7,99,111,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
286,Diagonal Bar 286 - Shaft 7,111,100,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
287,Diagonal Bar 287 - Shaft 7,97,111,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
288,Diagonal Bar 288 - Shaft 7,111,102,Diagonal Bar,angle,L50x50x4,S235,No,1,X-Bracing,yes,no
289,Horizontal Bar 289 - Shaft 7,100,101,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
290,Horizontal Bar 290 - Shaft 7,101,102,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no
291,Horizontal Bar 291 - Shaft 7,102,100,Horizontal Bar,angle,L40x40x4,S235,No,1,X-Bracing,yes,no

Diag_Hor_Connection
Id_Lig,Id_Ele,Is_Welded,NBolts,Bolt_Diameter,Type_of_Steel_Bolt,Type_of_Steel_of_the_Plate,e1,e2,p1,p2,Thickness_of_the_Plate
1,7,No,1,M12,8.8,S355,25,35,0,0,6
2,8,No,1,M12,8.8,S355,25,35,0,0,6
3,9,No,1,M12,8.8,S355,25,35,0,0,6
4,10,No,1,M12,8.8,S355,25,35,0,0,6
5,11,No,1,M12,8.8,S355,25,35,0,0,6
6,12,No,1,M12,8.8,S355,25,35,0,0,6
7,13,No,1,M12,8.8,S355,25,35,0,0,6
8,14,No,1,M12,8.8,S355,25,35,0,0,6
9,15,No,1,M12,8.8,S355,25,35,0,0,6
10,16,No,1,M12,8.8,S355,25,35,0,0,6
11,17,No,1,M12,8.8,S355,25,35,0,0,6
12,18,No,1,M12,8.8,S355,25,35,0,0,6
13,19,No,1,M12,8.8,S355,25,35,0,0,6
14,20,No,1,M12,8.8,S355,25,35,0,0,6
15,21,No,1,M12,8.8,S355,25,35,0,0,6
16,22,No,1,M12,8.8,S355,25,35,0,0,6
17,23,No,1,M12,8.8,S355,25,35,0,0,6
18,24,No,1,M12,8.8,S355,25,35,0,0,6
19,25,No,1,M12,8.8,S355,25,35,0,0,6
20,26,No,1,M12,8.8,S355,25,35,0,0,6
21,27,No,1,M12,8.8,S355,25,35,0,0,6
22,28,No,1,M12,8.8,S355,25,35,0,0,6
23,29,No,1,M12,8.8,S355,25,35,0,0,6
24,30,No,1,M12,8.8,S355,25,35,0,0,6
25,31,No,1,M12,8.8,S355,25,35,0,0,6
26,32,No,1,M12,8.8,S355,25,35,0,0,6
27,33,No,1,M12,8.8,S355,25,35,0,0,6
28,40,No,1,M12,8.8,S355,25,31.5,0,0,6
29,41,No,1,M12,8.8,S355,25,31.5,0,0,6
30,42,No,1,M12,8.8,S355,25,31.5,0,0,6
31,43,No,1,M12,8.8,S355,25,31.5,0,0,6
32,44,No,1,M12,8.8,S355,25,31.5,0,0,6
33,45,No,1,M12,8.8,S355,25,31.5,0,0,6
34,46,No,1,M12,8.8,S355,25,31.5,0,0,6
35,47,No,1,M12,8.8,S355,25,31.5,0,0,6
36,48,No,1,M12,8.8,S355,25,31.5,0,0,6
37,49,No,1,M12,8.8,S355,25,31.5,0,0,6
38,50,No,1,M12,8.8,S355,25,31.5,0,0,6
39,51,No,1,M12,8.8,S355,25,31.5,0,0,6
40,52,No,1,M12,8.8,S355,25,31.5,0,0,6
41,53,No,1,M12,8.8,S355,25,31.5,0,0,6
42,54,No,1,M12,8.8,S355,25,31.5,0,0,6
43,55,No,1,M12,8.8,S355,25,31.5,0,0,6
44,56,No,1,M12,8.8,S355,25,31.5,0,0,6
45,57,No,1,M12,8.8,S355,25,31.5,0,0,6
46,58,No,1,M12,8.8,S355,25,31.5,0,0,6
47,59,No,1,M12,8.8,S355,25,31.5,0,0,6
48,60,No,1,M12,8.8,S355,25,31.5,0,0,6
49,61,No,1,M12,8.8,S355,25,31.5,0,0,6
50,62,No,1,M12,8.8,S355,25,31.5,0,0,6
51,63,No,1,M12,8.8,S355,25,31.5,0,0,6
52,64,No,1,M12,8.8,S355,25,31.5,0,0,6
53,65,No,1,M12,8.8,S355,25,31.5,0,0,6
54,66,No,1,M12,8.8,S355,25,31.5,0,0,6
55,73,No,1,M12,8.8,S355,25,31.5,0,0,6
56,74,No,1,M12,8.8,S355,25,31.5,0,0,6
57,75,No,1,M12,8.8,S355,25,31.5,0,0,6
58,76,No,1,M12,8.8,S355,25,31.5,0,0,6
59,77,No,1,M12,8.8,S355,25,31.5,0,0,6
60,78,No,1,M12,8.8,S355,25,31.5,0,0,6
61,79,No,1,M12,8.8,S355,25,31.5,0,0,6
62,80,No,1,M12,8.8,S355,25,31.5,0,0,6
63,81,No,1,M12,8.8,S355,25,31.5,0,0,6
64,82,No,1,M12,8.8,S355,25,31.5,0,0,6
65,83,No,1,M12,8.8,S355,25,31.5,0,0,6
66,84,No,1,M12,8.8,S355,25,31.5,0,0,6
67,85,No,1,M12,8.8,S355,25,31.5,0,0,6
68,86,No,1,M12,8.8,S355,25,31.5,0,0,6
69,87,No,1,M12,8.8,S355,25,31.5,0,0,6
70,88,No,1,M12,8.8,S355,25,31.5,0,0,6
71,89,No,1,M12,8.8,S355,25,31.5,0,0,6
72,90,No,1,M12,8.8,S355,25,31.5,0,0,6
73,91,No,1,M12,8.8,S355,25,31.5,0,0,6
74,92,No,1,M12,8.8,S355,25,31.5,0,0,6
75,93,No,1,M12,8.8,S355,25,31.5,0,0,6
76,94,No,1,M12,8.8,S355,25,31.5,0,0,6
77,95,No,1,M12,8.8,S355,25,31.5,0,0,6
78,96,No,1,M12,8.8,S355,25,31.5,0,0,6
79,97,No,1,M12,8.8,S355,25,25,0,0,6
80,98,No,1,M12,8.8,S355,25,25,0,0,6
81,99,No,1,M12,8.8,S355,25,25,0,0,6
82,109,No,1,M12,6.8,S355,25,25,0,0,6
83,110,No,1,M12,6.8,S355,25,25,0,0,6
84,111,No,1,M12,6.8,S355,25,25,0,0,6
85,112,No,1,M12,6.8,S355,25,25,0,0,6
86,113,No,1,M12,6.8,S355,25,25,0,0,6
87,114,No,1,M12,6.8,S355,25,25,0,0,6
88,115,No,1,M12,6.8,S355,25,25,0,0,6
89,116,No,1,M12,6.8,S355,25,25,0,0,6
90,117,No,1,M12,6.8,S355,25,25,0,0,6
91,118,No,1,M12,6.8,S355,25,25,0,0,6
92,119,No,1,M12,6.8,S355,25,25,0,0,6
93,120,No,1,M12,6.8,S355,25,25,0,0,6
94,121,No,1,M12,6.8,S355,25,25,0,0,6
95,122,No,1,M12,6.8,S355,25,25,0,0,6
96,123,No,1,M12,6.8,S355,25,25,0,0,6
97,124,No,1,M12,6.8,S355,25,25,0,0,6
98,125,No,1,M12,6.8,S355,25,25,0,0,6
99,126,No,1,M12,6.8,S355,25,25,0,0,6
100,127,No,1,M12,6.8,S355,25,25,0,0,6
101,128,No,1,M12,6.8,S355,25,25,0,0,6
102,129,No,1,M12,6.8,S355,25,25,0,0,6
103,130,No,1,M12,6.8,S355,25,25,0,0,6
104,131,No,1,M12,6.8,S355,25,25,0,0,6
105,132,No,1,M12,6.8,S355,25,25,0,0,6
106,133,No,1,M12,6.8,S355,25,25,0,0,6
107,134,No,1,M12,6.8,S355,25,25,0,0,6
108,135,No,1,M12,6.8,S355,25,25,0,0,6
109,136,No,1,M12,6.8,S355,25,25,0,0,6
110,137,No,1,M12,6.8,S355,25,25,0,0,6
111,138,No,1,M12,6.8,S355,25,25,0,0,6
112,139,No,1,M12,6.8,S355,25,25,0,0,6
113,140,No,1,M12,6.8,S355,25,25,0,0,6
114,141,No,1,M12,6.8,S355,25,25,0,0,6
115,142,No,1,M12,6.8,S355,25,25,0,0,6
116,143,No,1,M12,6.8,S355,25,25,0,0,6
117,144,No,1,M12,6.8,S355,25,25,0,0,6
118,145,No,1,M12,8.8,S355,25,22.5,0,0,6
119,146,No,1,M12,8.8,S355,25,22.5,0,0,6
120,147,No,1,M12,8.8,S355,25,22.5,0,0,6
121,157,No,1,M12,8.8,S355,25,25,0,0,6
122,158,No,1,M12,8.8,S355,25,25,0,0,6
123,159,No,1,M12,8.8,S355,25,25,0,0,6
124,160,No,1,M12,8.8,S355,25,25,0,0,6
125,161,No,1,M12,8.8,S355,25,25,0,0,6
126,162,No,1,M12,8.8,S355,25,25,0,0,6
127,163,No,1,M12,8.8,S355,25,25,0,0,6
128,164,No,1,M12,8.8,S355,25,25,0,0,6
129,165,No,1,M12,8.8,S355,25,25,0,0,6
130,166,No,1,M12,8.8,S355,25,25,0,0,6
131,167,No,1,M12,8.8,S355,25,25,0,0,6
132,168,No,1,M12,8.8,S355,25,25,0,0,6
133,169,No,1,M12,8.8,S355,25,25,0,0,6
134,170,No,1,M12,8.8,S355,25,25,0,0,6
135,171,No,1,M12,8.8,S355,25,25,0,0,6
136,172,No,1,M12,8.8,S355,25,25,0,0,6
137,173,No,1,M12,8.8,S355,25,25,0,0,6
138,174,No,1,M12,8.8,S355,25,25,0,0,6
139,175,No,1,M12,8.8,S355,25,25,0,0,6
140,176,No,1,M12,8.8,S355,25,25,0,0,6
141,177,No,1,M12,8.8,S355,25,25,0,0,6
142,178,No,1,M12,8.8,S355,25,25,0,0,6
143,179,No,1,M12,8.8,S355,25,25,0,0,6
144,180,No,1,M12,8.8,S355,25,25,0,0,6
145,181,No,1,M12,8.8,S355,25,25,0,0,6
146,182,No,1,M12,8.8,S355,25,25,0,0,6
147,183,No,1,M12,8.8,S355,25,25,0,0,6
148,184,No,1,M12,8.8,S355,25,25,0,0,6
149,185,No,1,M12,8.8,S355,25,25,0,0,6
150,186,No,1,M12,8.8,S355,25,25,0,0,6
151,187,No,1,M12,8.8,S355,25,25,0,0,6
152,188,No,1,M12,8.8,S355,25,25,0,0,6
153,189,No,1,M12,8.8,S355,25,25,0,0,6
154,190,No,1,M12,8.8,S355,25,25,0,0,6
155,191,No,1,M12,8.8,S355,25,25,0,0,6
156,192,No,1,M12,8.8,S355,25,25,0,0,6
157,193,No,1,M12,8.8,S355,25,20,0,0,6
158,194,No,1,M12,8.8,S355,25,20,0,0,6
159,195,No,1,M12,8.8,S355,25,20,0,0,6
160,205,No,1,M12,8.8,S355,25,25,0,0,6
161,206,No,1,M12,8.8,S355,25,25,0,0,6
162,207,No,1,M12,8.8,S355,25,25,0,0,6
163,208,No,1,M12,8.8,S355,25,25,0,0,6
164,209,No,1,M12,8.8,S355,25,25,0,0,6
