Nodes
ID,Title,X,Y,Z,Type
47,Connection Bracings 47 - Shaft 3,-600.000,-600.000,10843.600,Connection Bracer
48,Connection Bracings 48 - Shaft 3,-600.000,600.000,10843.600,Connection Bracer
49,Connection Bracings 49 - Shaft 3,600.000,600.000,11829.400,Connection Bracer
50,Connection Bracings 50 - Shaft 3,600.000,-600.000,11829.400,Connection Bracer
51,Connection Bracings 51 - Shaft 3,-600.000,-600.000,11829.400,Connection Bracer
52,Connection Bracings 52 - Shaft 3,-600.000,600.000,11829.400,Connection Bracer
53,Connection Bracings 53 - Shaft 3,600.000,600.000,12815.200,Connection Bracer
54,Connection Bracings 54 - Shaft 3,600.000,-600.000,12815.200,Connection Bracer
55,Connection Bracings 55 - Shaft 3,-600.000,-600.000,12815.200,Connection Bracer
56,Connection Bracings 56 - Shaft 3,-600.000,600.000,12815.200,Connection Bracer
57,Connection Shaft 57 - Shaft 3,600.000,600.000,13801.000,Connection Shaft
58,Connection Shaft 58 - Shaft 3,600.000,-600.000,13801.000,Connection Shaft
59,Connection Shaft 59 - Shaft 3,-600.000,-600.000,13801.000,Connection Shaft
60,Connection Shaft 60 - Shaft 3,-600.000,600.000,13801.000,Connection Shaft
61,Connection Bracings 61 - Shaft 4,600.000,600.000,14786.800,Connection Bracer
62,Connection Bracings 62 - Shaft 4,600.000,-600.000,14786.800,Connection Bracer
63,Connection Bracings 63 - Shaft 4,-600.000,-600.000,14786.800,Connection Bracer
64,Connection Bracings 64 - Shaft 4,-600.000,600.000,14786.800,Connection Bracer
65,Connection Bracings 65 - Shaft 4,600.000,600.000,15772.600,Connection Bracer
66,Connection Bracings 66 - Shaft 4,600.000,-600.000,15772.600,Connection Bracer
67,Connection Bracings 67 - Shaft 4,-600.000,-600.000,15772.600,Connection Bracer
68,Connection Bracings 68 - Shaft 4,-600.000,600.000,15772.600,Connection Bracer
69,Connection Bracings 69 - Shaft 4,600.000,600.000,16758.400,Connection Bracer
70,Connection Bracings 70 - Shaft 4,600.000,-600.000,16758.400,Connection Bracer
71,Connection Bracings 71 - Shaft 4,-600.000,-600.000,16758.400,Connection Bracer
72,Connection Bracings 72 - Shaft 4,-600.000,600.000,16758.400,Connection Bracer
73,Connection Bracings 73 - Shaft 4,600.000,600.000,17744.200,Connection Bracer
74,Connection Bracings 74 - Shaft 4,600.000,-600.000,17744.200,Connection Bracer
75,Connection Bracings 75 - Shaft 4,-600.000,-600.000,17744.200,Connection Bracer
76,Connection Bracings 76 - Shaft 4,-600.000,600.000,17744.200,Connection Bracer
77,Connection Shaft 77 - Shaft 4,600.000,600.000,18730.000,Connection Shaft
78,Connection Shaft 78 - Shaft 4,600.000,-600.000,18730.000,Connection Shaft
79,Connection Shaft 79 - Shaft 4,-600.000,-600.000,18730.000,Connection Shaft
80,Connection Shaft 80 - Shaft 4,-600.000,600.000,18730.000,Connection Shaft
81,Connection Bracings 81 - Shaft 5,600.000,600.000,19715.750,Connection Bracer
82,Connection Bracings 82 - Shaft 5,600.000,-600.000,19715.750,Connection Bracer
83,Connection Bracings 83 - Shaft 5,-600.000,-600.000,19715.750,Connection Bracer
84,Connection Bracings 84 - Shaft 5,-600.000,600.000,19715.750,Connection Bracer
85,Connection Bracings 85 - Shaft 5,600.000,600.000,20701.500,Connection Bracer
86,Connection Bracings 86 - Shaft 5,600.000,-600.000,20701.500,Connection Bracer
87,Connection Bracings 87 - Shaft 5,-600.000,-600.000,20701.500,Connection Bracer
88,Connection Bracings 88 - Shaft 5,-600.000,600.000,20701.500,Connection Bracer
89,Connection Bracings 89 - Shaft 5,600.000,600.000,21687.250,Connection Bracer
90,Connection Bracings 90 - Shaft 5,600.000,-600.000,21687.250,Connection Bracer
91,Connection Bracings 91 - Shaft 5,-600.000,-600.000,21687.250,Connection Bracer
92,Connection Bracings 92 - Shaft 5,-600.000,600.000,21687.250,Connection Bracer
93,Connection Shaft 93 - Shaft 5,600.000,600.000,22673.000,Connection Shaft
94,Connection Shaft 94 - Shaft 5,600.000,-600.000,22673.000,Connection Shaft
95,Connection Shaft 95 - Shaft 5,-600.000,-600.000,22673.000,Connection Shaft
96,Connection Shaft 96 - Shaft 5,-600.000,600.000,22673.000,Connection Shaft
97,Connection Bracings 97 - Shaft 6,583.333,583.333,23273.500,Connection Bracer
98,Connection Bracings 98 - Shaft 6,583.333,-583.333,23273.500,Connection Bracer
99,Connection Bracings 99 - Shaft 6,-583.333,-583.333,23273.500,Connection Bracer
100,Connection Bracings 100 - Shaft 6,-583.333,583.333,23273.500,Connection Bracer
101,Connection Bracings 101 - Shaft 6,566.667,566.667,23874.000,Connection Bracer
102,Connection Bracings 102 - Shaft 6,566.667,-566.667,23874.000,Connection Bracer
103,Connection Bracings 103 - Shaft 6,-566.667,-566.667,23874.000,Connection Bracer
104,Connection Bracings 104 - Shaft 6,-566.667,566.667,23874.000,Connection Bracer
105,Connection Bracings 105 - Shaft 6,550.000,550.000,24474.500,Connection Bracer
106,Connection Bracings 106 - Shaft 6,550.000,-550.000,24474.500,Connection Bracer
107,Connection Bracings 107 - Shaft 6,-550.000,-550.000,24474.500,Connection Bracer
108,Connection Bracings 108 - Shaft 6,-550.000,550.000,24474.500,Connection Bracer
109,Connection Bracings 109 - Shaft 6,533.333,533.333,25075.000,Connection Bracer
110,Connection Bracings 110 - Shaft 6,533.333,-533.333,25075.000,Connection Bracer
111,Connection Bracings 111 - Shaft 6,-533.333,-533.333,25075.000,Connection Bracer
112,Connection Bracings 112 - Shaft 6,-533.333,533.333,25075.000,Connection Bracer
113,Connection Bracings 113 - Shaft 6,516.667,516.667,25675.500,Connection Bracer
114,Connection Bracings 114 - Shaft 6,516.667,-516.667,25675.500,Connection Bracer
115,Connection Bracings 115 - Shaft 6,-516.667,-516.667,25675.500,Connection Bracer
116,Connection Bracings 116 - Shaft 6,-516.667,516.667,25675.500,Connection Bracer
117,Connection Shaft 117 - Shaft 6,500.000,500.000,26276.000,Connection Shaft
118,Connection Shaft 118 - Shaft 6,500.000,-500.000,26276.000,Connection Shaft
119,Connection Shaft 119 - Shaft 6,-500.000,-500.000,26276.000,Connection Shaft
120,Connection Shaft 120 - Shaft 6,-500.000,500.000,26276.000,Connection Shaft
121,Connection Bracings 121 - Shaft 6,583.333,0.000,23273.500,Non-Connectable Node
122,Connection Bracings 122 - Shaft 6,0.000,-583.333,23273.500,Non-Connectable Node
123,Connection Bracings 123 - Shaft 6,-583.333,0.000,23273.500,Non-Connectable Node
124,Connection Bracings 124 - Shaft 6,0.000,583.333,23273.500,Non-Connectable Node
125,Connection Bracings 125 - Shaft 6,550.000,0.000,24474.500,Non-Connectable Node
126,Connection Bracings 126 - Shaft 6,0.000,-550.000,24474.500,Non-Connectable Node
127,Connection Bracings 127 - Shaft 6,-550.000,0.000,24474.500,Non-Connectable Node
128,Connection Bracings 128 - Shaft 6,0.000,550.000,24474.500,Non-Connectable Node
129,Connection Bracings 129 - Shaft 6,516.667,0.000,25675.500,Non-Connectable Node
130,Connection Bracings 130 - Shaft 6,0.000,-516.667,25675.500,Non-Connectable Node
131,Connection Bracings 131 - Shaft 6,-516.667,0.000,25675.500,Non-Connectable Node
132,Connection Bracings 132 - Shaft 6,0.000,516.667,25675.500,Non-Connectable Node
133,Connection Bracings 133 - Shaft 7,500.000,500.000,27276.000,Connection Bracer
134,Connection Bracings 134 - Shaft 7,500.000,-500.000,27276.000,Connection Bracer
135,Connection Bracings 135 - Shaft 7,-500.000,-500.000,27276.000,Connection Bracer
136,Connection Bracings 136 - Shaft 7,-500.000,500.000,27276.000,Connection Bracer
137,Connection Bracings 137 - Shaft 7,500.000,500.000,28276.000,Connection Bracer
138,Connection Bracings 138 - Shaft 7,500.000,-500.000,28276.000,Connection Bracer
139,Connection Bracings 139 - Shaft 7,-500.000,-500.000,28276.000,Connection Bracer
140,Connection Bracings 140 - Shaft 7,-500.000,500.000,28276.000,Connection Bracer
141,Connection Bracings 141 - Shaft 7,500.000,500.000,29276.000,Connection Bracer
142,Connection Bracings 142 - Shaft 7,500.000,-500.000,29276.000,Connection Bracer
143,Connection Bracings 143 - Shaft 7,-500.000,-500.000,29276.000,Connection Bracer
144,Connection Bracings 144 - Shaft 7,-500.000,500.000,29276.000,Connection Bracer
145,Connection Shaft 145 - Shaft 7,500.000,500.000,30276.000,Connection Shaft
146,Connection Shaft 146 - Shaft 7,500.000,-500.000,30276.000,Connection Shaft
147,Connection Shaft 147 - Shaft 7,-500.000,-500.000,30276.000,Connection Shaft
148,Connection Shaft 148 - Shaft 7,-500.000,500.000,30276.000,Connection Shaft
149,Connection Bracings 149 - Shaft 8,500.000,500.000,31276.000,Connection Bracer
150,Connection Bracings 150 - Shaft 8,500.000,-500.000,31276.000,Connection Bracer
151,Connection Bracings 151 - Shaft 8,-500.000,-500.000,31276.000,Connection Bracer
152,Connection Bracings 152 - Shaft 8,-500.000,500.000,31276.000,Connection Bracer
153,Connection Bracings 153 - Shaft 8,500.000,500.000,32276.000,Connection Bracer
154,Connection Bracings 154 - Shaft 8,500.000,-500.000,32276.000,Connection Bracer
155,Connection Bracings 155 - Shaft 8,-500.000,-500.000,32276.000,Connection Bracer
156,Connection Bracings 156 - Shaft 8,-500.000,500.000,32276.000,Connection Bracer
157,Connection Bracings 157 - Shaft 8,500.000,500.000,33276.000,Connection Bracer
158,Connection Bracings 158 - Shaft 8,500.000,-500.000,33276.000,Connection Bracer
159,Connection Bracings 159 - Shaft 8,-500.000,-500.000,33276.000,Connection Bracer
160,Connection Bracings 160 - Shaft 8,-500.000,500.000,33276.000,Connection Bracer
161,Connection Bracings 161 - Shaft 8,500.000,500.000,34276.000,Connection Bracer
162,Connection Bracings 162 - Shaft 8,500.000,-500.000,34276.000,Connection Bracer
163,Connection Bracings 163 - Shaft 8,-500.000,-500.000,34276.000,Connection Bracer
164,Connection Bracings 164 - Shaft 8,-500.000,500.000,34276.000,Connection Bracer
165,Connection Shaft 165 - Shaft 8,500.000,500.000,35276.000,Connection Shaft
166,Connection Shaft 166 - Shaft 8,500.000,-500.000,35276.000,Connection Shaft
167,Connection Shaft 167 - Shaft 8,-500.000,-500.000,35276.000,Connection Shaft
168,Connection Shaft 168 - Shaft 8,-500.000,500.000,35276.000,Connection Shaft
169,Connection Bracings 169 - Shaft 9,500.000,500.000,36276.000,Connection Bracer
170,Connection Bracings 170 - Shaft 9,500.000,-500.000,36276.000,Connection Bracer
171,Connection Bracings 171 - Shaft 9,-500.000,-500.000,36276.000,Connection Bracer
172,Connection Bracings 172 - Shaft 9,-500.000,500.000,36276.000,Connection Bracer
173,Connection Bracings 173 - Shaft 9,500.000,500.000,37276.000,Connection Bracer
174,Connection Bracings 174 - Shaft 9,500.000,-500.000,37276.000,Connection Bracer
175,Connection Bracings 175 - Shaft 9,-500.000,-500.000,37276.000,Connection Bracer
176,Connection Bracings 176 - Shaft 9,-500.000,500.000,37276.000,Connection Bracer
177,Connection Bracings 177 - Shaft 9,500.000,500.000,38276.000,Connection Bracer
178,Connection Bracings 178 - Shaft 9,500.000,-500.000,38276.000,Connection Bracer
179,Connection Bracings 179 - Shaft 9,-500.000,-500.000,38276.000,Connection Bracer
180,Connection Bracings 180 - Shaft 9,-500.000,500.000,38276.000,Connection Bracer
181,Connection Bracings 181 - Shaft 9,500.000,500.000,39276.000,Connection Bracer
182,Connection Bracings 182 - Shaft 9,500.000,-500.000,39276.000,Connection Bracer
183,Connection Bracings 183 - Shaft 9,-500.000,-500.000,39276.000,Connection Bracer
184,Connection Bracings 184 - Shaft 9,-500.000,500.000,39276.000,Connection Bracer
185,Connection Shaft 185 - Shaft 9,500.000,500.000,40276.000,Connection Shaft
186,Connection Shaft 186 - Shaft 9,500.000,-500.000,40276.000,Connection Shaft
187,Connection Shaft 187 - Shaft 9,-500.000,-500.000,40276.000,Connection Shaft
188,Connection Shaft 188 - Shaft 9,-500.000,500.000,40276.000,Connection Shaft

Lines
ID,Title,Start_Node_ID,End_Node_ID,Type,Type_of_Profile,Line_Profile,Steel_Type,Is_Welded,N_Bolts,Type_of_Shape,Top_Bars,Middle_Bars
1,Leg 1 - Shaft 1,1,5,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
2,Leg 2 - Shaft 1,2,6,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
3,Leg 3 - Shaft 1,3,7,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
4,Leg 4 - Shaft 1,4,8,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
5,Leg 5 - Shaft 1,5,9,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
6,Leg 6 - Shaft 1,6,10,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
7,Leg 7 - Shaft 1,7,11,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
8,Leg 8 - Shaft 1,8,12,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
9,Leg 9 - Shaft 1,9,13,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
10,Leg 10 - Shaft 1,10,14,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
11,Leg 11 - Shaft 1,11,15,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
12,Leg 12 - Shaft 1,12,16,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
13,Leg 13 - Shaft 1,13,17,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
14,Leg 14 - Shaft 1,14,18,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
15,Leg 15 - Shaft 1,15,19,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
16,Leg 16 - Shaft 1,16,20,Leg,angle,L150x150x14,S355,0,0,Alternating Diagonal,yes,no
17,Diagonal Bar 17 - Shaft 1,1,6,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
18,Diagonal Bar 18 - Shaft 1,2,7,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
19,Diagonal Bar 19 - Shaft 1,3,8,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
20,Diagonal Bar 20 - Shaft 1,4,5,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
21,Diagonal Bar 21 - Shaft 1,6,9,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
22,Diagonal Bar 22 - Shaft 1,7,10,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
23,Diagonal Bar 23 - Shaft 1,8,11,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
24,Diagonal Bar 24 - Shaft 1,5,12,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
25,Diagonal Bar 25 - Shaft 1,9,14,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
26,Diagonal Bar 26 - Shaft 1,10,15,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
27,Diagonal Bar 27 - Shaft 1,11,16,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
28,Diagonal Bar 28 - Shaft 1,12,13,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
29,Diagonal Bar 29 - Shaft 1,14,17,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
30,Diagonal Bar 30 - Shaft 1,15,18,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
31,Diagonal Bar 31 - Shaft 1,16,19,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
32,Diagonal Bar 32 - Shaft 1,13,20,Diagonal Bar,angle,L60x60x5,S275,No,2,Alternating Diagonal,yes,no
33,Horizontal Bar 33 - Shaft 1,17,18,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
34,Horizontal Bar 34 - Shaft 1,18,19,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
35,Horizontal Bar 35 - Shaft 1,19,20,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
36,Horizontal Bar 36 - Shaft 1,20,17,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
37,Leg 37 - Shaft 2,17,21,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
38,Leg 38 - Shaft 2,18,22,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
39,Leg 39 - Shaft 2,19,23,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
40,Leg 40 - Shaft 2,20,24,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
41,Leg 41 - Shaft 2,21,25,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
42,Leg 42 - Shaft 2,22,26,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
43,Leg 43 - Shaft 2,23,27,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
44,Leg 44 - Shaft 2,24,28,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
45,Leg 45 - Shaft 2,25,29,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
46,Leg 46 - Shaft 2,26,30,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
47,Leg 47 - Shaft 2,27,31,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
48,Leg 48 - Shaft 2,28,32,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
49,Leg 49 - Shaft 2,29,33,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
50,Leg 50 - Shaft 2,30,34,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
51,Leg 51 - Shaft 2,31,35,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
52,Leg 52 - Shaft 2,32,36,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
53,Leg 53 - Shaft 2,33,37,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
54,Leg 54 - Shaft 2,34,38,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
55,Leg 55 - Shaft 2,35,39,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
56,Leg 56 - Shaft 2,36,40,Leg,angle,L120x120x15,S355,0,0,Alternating Diagonal,yes,no
57,Diagonal Bar 57 - Shaft 2,17,22,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
58,Diagonal Bar 58 - Shaft 2,18,23,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
59,Diagonal Bar 59 - Shaft 2,19,24,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
60,Diagonal Bar 60 - Shaft 2,20,21,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
61,Diagonal Bar 61 - Shaft 2,22,25,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
62,Diagonal Bar 62 - Shaft 2,23,26,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
63,Diagonal Bar 63 - Shaft 2,24,27,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
64,Diagonal Bar 64 - Shaft 2,21,28,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
65,Diagonal Bar 65 - Shaft 2,25,30,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
66,Diagonal Bar 66 - Shaft 2,26,31,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
67,Diagonal Bar 67 - Shaft 2,27,32,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
68,Diagonal Bar 68 - Shaft 2,28,29,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
69,Diagonal Bar 69 - Shaft 2,30,33,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
70,Diagonal Bar 70 - Shaft 2,31,34,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
71,Diagonal Bar 71 - Shaft 2,32,35,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
72,Diagonal Bar 72 - Shaft 2,29,36,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
73,Diagonal Bar 73 - Shaft 2,33,38,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
74,Diagonal Bar 74 - Shaft 2,34,39,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
75,Diagonal Bar 75 - Shaft 2,35,40,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
76,Diagonal Bar 76 - Shaft 2,36,37,Diagonal Bar,angle,L60x60x4,S275,No,2,Alternating Diagonal,yes,no
77,Horizontal Bar 77 - Shaft 2,37,38,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
78,Horizontal Bar 78 - Shaft 2,38,39,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
79,Horizontal Bar 79 - Shaft 2,39,40,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
80,Horizontal Bar 80 - Shaft 2,40,37,Horizontal Bar,angle,L60x60x5,S275,Yes,0,Alternating Diagonal,yes,no
81,Leg 81 - Shaft 3,37,41,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
82,Leg 82 - Shaft 3,38,42,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
83,Leg 83 - Shaft 3,39,43,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
84,Leg 84 - Shaft 3,40,44,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
85,Leg 85 - Shaft 3,41,45,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
86,Leg 86 - Shaft 3,42,46,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
87,Leg 87 - Shaft 3,43,47,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
88,Leg 88 - Shaft 3,44,48,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
89,Leg 89 - Shaft 3,45,49,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
90,Leg 90 - Shaft 3,46,50,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
91,Leg 91 - Shaft 3,47,51,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
92,Leg 92 - Shaft 3,48,52,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
93,Leg 93 - Shaft 3,49,53,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
94,Leg 94 - Shaft 3,50,54,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
95,Leg 95 - Shaft 3,51,55,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
96,Leg 96 - Shaft 3,52,56,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
97,Leg 97 - Shaft 3,53,57,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
98,Leg 98 - Shaft 3,54,58,Leg,angle,L120x120x10,S355,0,0,Alternating Diagonal,yes,no
